FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3/26/23,OH,1410005,PA,9,0,,0,9,0,57,0,0
3/27/23,OH,1410005,PA,0,0,,0,,,,,
3/28/23,OH,1410005,PA,8,0,,0,,,,,
3/29/23,OH,1410005,PA,0,0,,0,,,,,
3/30/23,OH,1410005,PA,0,0,,0,,,,,
3/31/23,OH,1410005,PA,0,0,,0,,,,,
3/1/23,OH,1052907,CT,0,0,,0,,,,,
3/2/23,OH,1052907,CT,79,0,,0,0,0,3,0,79
3/3/23,OH,1052907,CT,4,0,,0,,,,,
3/5/23,OH,1052907,CT,0,0,,0,,,,,
3/6/23,OH,1052907,CT,0,0,,0,,,,,
3/7/23,OH,1052907,CT,0,0,,0,,,,,
3/8/23,OH,1052907,CT,0,0,,0,,,,,
3/9/23,OH,1052907,CT,0,0,,0,,,,,
3/10/23,OH,1052907,CT,0,0,,0,,,,,
3/12/23,OH,1052907,CT,2,0,,0,,,,,
3/13/23,OH,1052907,CT,0,0,,0,,,,,
3/14/23,OH,1052907,CT,,1,B,0,,,,,
3/15/23,OH,1052907,CT,0,0,,0,,,,,
3/16/23,OH,1052907,CT,0,0,,0,,,,,
3/17/23,OH,1052907,CT,0,0,,0,,,,,
3/19/23,OH,1052907,CT,0,0,,0,,,,,
3/20/23,OH,1052907,CT,0,0,,0,,,,,
3/21/23,OH,1052907,CT,0,0,,0,,,,,
3/22/23,OH,1052907,CT,0,0,,0,,,,,
3/23/23,OH,1052907,CT,0,0,,0,,,,,
3/24/23,OH,1052907,CT,0,0,,0,,,,,
3/26/23,OH,1052907,CT,1038,0,,0,819,0,2,0,219
3/27/23,OH,1052907,CT,13,0,,0,7,0,8,0,6
3/28/23,OH,1052907,CT,0,0,,0,,,,,
3/29/23,OH,1052907,CT,0,0,,0,,,,,
3/30/23,OH,1052907,CT,0,0,,0,,,,,
3/31/23,OH,1052907,CT,0,0,,0,,,,,
3/1/23,OH,1410005,PA,0,0,,0,,,,,
3/2/23,OH,1410005,PA,95,0,,0,84,0,0,0,0
3/3/23,OH,1410005,PA,0,0,,0,,,,,
3/5/23,OH,1410005,PA,0,0,,0,,,,,
3/6/23,OH,1410005,PA,0,0,,0,,,,,
3/7/23,OH,1410005,PA,0,0,,0,,,,,
